"bat1","bat2","dyad","kinship","site1","site2","colony1","colony2"
"war-machine","hera","hera_war-machine",NA,"tole","tole","2017-colony","2019-colony"
"war-machine","hilga","hilga_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","houdini","houdini_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","hulk","hulk_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","irma","irma_war-machine",0,"tole","lake.bayano","2017-colony","2019-colony"
"war-machine","iron-man","iron-man_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","ivy","ivy_war-machine",0,"tole","las.pavas","2017-colony","2017-colony"
"war-machine","jenna-bat","jenna-bat_war-machine",0,"tole","gamboa","2017-colony","2017-colony"
"war-machine","jupiter","jupiter_war-machine",0,"tole","lake.bayano","2017-colony","2019-colony"
"war-machine","kelly","kelly_war-machine",0,"tole","lake.bayano","2017-colony","2019-colony"
"war-machine","ldc","ldc_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","lds","lds_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","lilith","lilith_war-machine",0,"tole","lake.bayano","2017-colony","2019-colony"
"war-machine","lily","lily_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","lilyson","lilyson_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","lsd","lsd_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","lucy","lucy_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","lucyson","lucyson_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","mabel","mabel_war-machine",NA,"tole","tole","2017-colony","2019-colony"
"war-machine","marce","marce_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","maribelo","maribelo_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","mina","mina_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","mya","mya_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","no-band","no-band_war-machine",0,"tole","las.pavas","2017-colony","2017-colony"
"war-machine","ola","ola_war-machine",0,"tole","las.pavas","2017-colony","2017-colony"
"war-machine","opal","opal_war-machine",0,"tole","chorrera","2017-colony","2019-colony"
"war-machine","piper","piper_war-machine",0,"tole","chorrera","2017-colony","2019-colony"
"war-machine","pixus","pixus_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","queen","queen_war-machine",0,"tole","lake.bayano","2017-colony","2019-colony"
"war-machine","r","r_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","rc","rc_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","rina","rina_war-machine",0,"tole","chorrera","2017-colony","2019-colony"
"war-machine","s","s_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","sam1","sam1_war-machine",0,"tole","chilibre","2017-colony","2017-colony"
"war-machine","sam2","sam2_war-machine",0,"tole","chilibre","2017-colony","2017-colony"
"war-machine","sam5","sam5_war-machine",0,"tole","chilibre","2017-colony","2017-colony"
"war-machine","sam6","sam6_war-machine",0,"tole","chilibre","2017-colony","2017-colony"
"war-machine","sam7","sam7_war-machine",0,"tole","chilibre","2017-colony","2017-colony"
"war-machine","sc","sc_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","scc","scc_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","scs","scs_war-machine",NA,"tole","tole","2017-colony","2019-colony"
"war-machine","sd","sd_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","shania","shania_war-machine",0,"tole","lake.bayano","2017-colony","2019-colony"
"war-machine","sheldon","sheldon_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","six","six_war-machine",0,"tole","las.pavas","2017-colony","2017-colony"
"war-machine","snow","snow_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","son-of-ola","son-of-ola_war-machine",0,"tole","las.pavas","2017-colony","2017-colony"
"war-machine","sonofzaria","sonofzaria_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","speedster","speedster_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","spiderman","spiderman_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","ss","ss_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","sss","sss_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"war-machine","streblick","streblick_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","tes","tes_war-machine",0,"tole","las.pavas","2017-colony","2017-colony"
"war-machine","thecount","thecount_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","tiffany","tiffany_war-machine",0,"tole","lake.bayano","2017-colony","2019-colony"
"war-machine","toast","toast_war-machine",NA,"tole","tole","2017-colony","2019-colony"
"war-machine","una","una_war-machine",0,"tole","las.pavas","2017-colony","2017-colony"
"war-machine","vampirella","vampirella_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","vampison","vampison_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","veronica","veronica_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","vixen","vixen_war-machine",0,"tole","chorrera","2017-colony","2019-colony"
"war-machine","vlad","vlad_war-machine",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","whimsey","war-machine_whimsey",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","winona","war-machine_winona",0,"tole","chorrera","2017-colony","2019-colony"
"war-machine","zaria","war-machine_zaria",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","zarison","war-machine_zarison",0,"tole","zoo","2017-colony","2014-colony"
"war-machine","zelda","war-machine_zelda",0,"tole","chorrera","2017-colony","2019-colony"
"whimsey","alicia","alicia_whimsey",0,"zoo","chorrera","2014-colony","2019-colony"
"whimsey","bat1","bat1_whimsey",0.182,"zoo","zoo","2014-colony","2014-colony"
"whimsey","bat2","bat2_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
"whimsey","bat3","bat3_whimsey",0.1169,"zoo","zoo","2014-colony","2014-colony"
"whimsey","bat4","bat4_whimsey",0.0368,"zoo","zoo","2014-colony","2014-colony"
"whimsey","bat5","bat5_whimsey",0.1307,"zoo","zoo","2014-colony","2014-colony"
"whimsey","bat6","bat6_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
"whimsey","bat7","bat7_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
"whimsey","bella","bella_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
"whimsey","betty","betty_whimsey",0,"zoo","tole","2014-colony","2019-colony"
"whimsey","black-panther","black-panther_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","c","c_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","captain-america","captain-america_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","cat","cat_whimsey",0,"zoo","las.pavas","2014-colony","2017-colony"
"whimsey","cc","cc_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","ccc","ccc_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","ccs","ccs_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","cd","cd_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","cerce","cerce_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
"whimsey","cerceson","cerceson_whimsey",0.1116,"zoo","zoo","2014-colony","2014-colony"
"whimsey","cindy","cindy_whimsey",0,"zoo","tole","2014-colony","2019-colony"
"whimsey","countess","countess_whimsey",0.3144,"zoo","zoo","2014-colony","2014-colony"
"whimsey","cs","cs_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","csc","csc_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","d","d_whimsey",0,"zoo","tole","2014-colony","2019-colony"
"whimsey","daredevil","daredevil_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","dcd","dcd_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","dd","dd_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","ddd","ddd_whimsey",0,"zoo","las.pavas","2014-colony","2017-colony"
"whimsey","ddld","ddld_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","desi","desi_whimsey",0.032,"zoo","zoo","2014-colony","2014-colony"
"whimsey","dos","dos_whimsey",0,"zoo","las.pavas","2014-colony","2017-colony"
"whimsey","dr","dr_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","dr-strange","dr-strange_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","ds","ds_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","esther","esther_whimsey",0,"zoo","tole","2014-colony","2019-colony"
"whimsey","eve","eve_whimsey",0,"zoo","las.pavas","2014-colony","2017-colony"
"whimsey","falcon","falcon_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","flapper","flapper_whimsey",0.1459,"zoo","zoo","2014-colony","2014-colony"
"whimsey","fran","fran_whimsey",0,"zoo","tole","2014-colony","2019-colony"
"whimsey","fuschia","fuschia_whimsey",0.0816,"zoo","zoo","2014-colony","2014-colony"
"whimsey","gayle","gayle_whimsey",0,"zoo","tole","2014-colony","2019-colony"
"whimsey","gelfing","gelfing_whimsey",0.2243,"zoo","zoo","2014-colony","2014-colony"
"whimsey","green-arrow","green-arrow_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","gremlin","gremlin_whimsey",0.2006,"zoo","zoo","2014-colony","2014-colony"
"whimsey","helsing","helsing_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
"whimsey","hera","hera_whimsey",0,"zoo","tole","2014-colony","2019-colony"
"whimsey","hilga","hilga_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","houdini","houdini_whimsey",0.1165,"zoo","zoo","2014-colony","2014-colony"
"whimsey","hulk","hulk_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","irma","irma_whimsey",0,"zoo","lake.bayano","2014-colony","2019-colony"
"whimsey","iron-man","iron-man_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","ivy","ivy_whimsey",0,"zoo","las.pavas","2014-colony","2017-colony"
"whimsey","jenna-bat","jenna-bat_whimsey",0,"zoo","gamboa","2014-colony","2017-colony"
"whimsey","jupiter","jupiter_whimsey",0,"zoo","lake.bayano","2014-colony","2019-colony"
"whimsey","kelly","kelly_whimsey",0,"zoo","lake.bayano","2014-colony","2019-colony"
"whimsey","ldc","ldc_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","lds","lds_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","lilith","lilith_whimsey",0,"zoo","lake.bayano","2014-colony","2019-colony"
"whimsey","lily","lily_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
"whimsey","lilyson","lilyson_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
"whimsey","lsd","lsd_whimsey",0,"zoo","tole","2014-colony","2017-colony"
"whimsey","lucy","lucy_whimsey",0.1,"zoo","zoo","2014-colony","2014-colony"
"whimsey","lucyson","lucyson_whimsey",0.5,"zoo","zoo","2014-colony","2014-colony"
"whimsey","mabel","mabel_whimsey",0,"zoo","tole","2014-colony","2019-colony"
"whimsey","marce","marce_whimsey",0.2836,"zoo","zoo","2014-colony","2014-colony"
"whimsey","maribelo","maribelo_whimsey",0.1278,"zoo","zoo","2014-colony","2014-colony"
"whimsey","mina","mina_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
